Full-Mol Wiener Index,Individual Conju-Atom Number (Max-Conju),Conju-Part-Wt (Max-Conju),Conju-AtomicWt (Max-Conju),Max Conju-Distance (Max-Conju),Conju-Branch Index (Max-Conju),Conju-Strut Wiener Index (Max-Conju),Conju-Strut-VSA (Max-Conju),Fun_PEOE-Charge_Sum,Fun_LogP_Sum,Fun_MR_Sum,Fun_PEOE-Charge_Mean,Fun_LogP_Mean,Fun_MR_Mean,Fun_PEOE-Charge_Std,Fun_LogP_Std,Fun_MR_Std,Fun_PEOE-Charge_Max,Fun_LogP_Max,Fun_MR_Max,Fun_PEOE-Charge_Min,Fun_LogP_Min,Fun_MR_Min,Fun_PEOE-Charge_Delta,Fun_LogP_Delta,Fun_MR_Delta,Mid-Fun_PEOE-Charge_Sum,Mid-Fun_LogP_Sum,Mid-Fun_MR_Sum,Mid-Fun_PEOE-Charge_Mean,Mid-Fun_LogP_Mean,Mid-Fun_MR_Mean,Mid-Fun_PEOE-Charge_Std,Mid-Fun_LogP_Std,Mid-Fun_MR_Std,Mid-Fun_PEOE-Charge_Max,Mid-Fun_LogP_Max,Mid-Fun_MR_Max,Mid-Fun_PEOE-Charge_Min,Mid-Fun_LogP_Min,Mid-Fun_MR_Min,Mid-Fun_PEOE-Charge_Delta,Mid-Fun_LogP_Delta,Mid-Fun_MR_Delta,Conju_PEOE-Charge_Sum,Conju_LogP_Sum,Conju_MR_Sum,Conju_PEOE-Charge_Mean,Conju_LogP_Mean,Conju_MR_Mean,Conju_PEOE-Charge_Std,Conju_LogP_Std,Conju_MR_Std,Conju_PEOE-Charge_Max,Conju_LogP_Max,Conju_MR_Max,Conju_PEOE-Charge_Min,Conju_LogP_Min,Conju_MR_Min,Conju_PEOE-Charge_Delta,Conju_LogP_Delta,Conju_MR_Delta
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.598484848,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.741037261,2.0018,40.6425,-0.185259315,0.50045,10.160625,0.243582179,0.689113581,8.647140043,0.143271115,1.4584,24.317,-0.462406512,-0.2338,1.085,0.605677627,1.6922,23.232,-0.785044688,5.365,109.7455,-0.196261172,1.34125,27.436375,0.174406061,0.99406305,12.61971139,0.092423556,2.304,39.5575,-0.371054305,-0.2338,6.3135,0.463477861,2.5378,33.244,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0,-0.278630749,2.0702,39.5575,-0.278630749,2.0702,39.5575,0,0,0
1.281818182,10,195.979,7.5979,6,0,1.288888889,160.5728445,-0.457198308,2.0511,44.3465,-0.091439662,0.41022,8.8693,0.281843107,0.582327463,7.707585728,0.269685725,1.3133,23.419,-0.457198308,-0.2338,1.085,0.726884033,1.5471,22.334,0.050834745,5.5129,120.8575,0.012708686,1.378225,30.214375,0.070936635,0.891555723,11.87637679,0.095367437,2.1589,43.2615,-0.095367437,-0.0394,10.9155,0.190734874,2.1983,32.346,-0.269685725,1.9251,38.6595,-0.269685725,1.9251,38.6595,0,0,0,-0.269685725,1.9251,38.6595,-0.269685725,1.9251,38.6595,0,0,0
1.333333333,9,179.98,7.997777778,6,0,1.25,161.9727128,-0.093312772,2.1386,38.4725,-0.031104257,0.712866667,12.82416667,0.094143337,0.669524813,8.265738083,0.092794173,1.4584,24.317,-0.13525935,-0.1654,5.2285,0.228053523,1.6238,19.0885,-0.093831372,5.7356,101.262,-0.031277124,1.911866667,33.754,0.055783225,0.44278381,3.66223131,0.041946577,2.304,38.4725,-0.093312772,1.293,29.5455,0.13525935,1.011,8.927,-0.093312772,2.1386,38.4725,-0.093312772,2.1386,38.4725,0,0,0,-0.093312772,2.1386,38.4725,-0.093312772,2.1386,38.4725,0,0,0
