Full-Mol Wiener Index,Individual Conju-Atom Number (Max-Conju),Conju-Part-Wt (Max-Conju),Conju-AtomicWt (Max-Conju),Max Conju-Distance (Max-Conju),Conju-Branch Index (Max-Conju),Conju-Strut Wiener Index (Max-Conju),Conju-Strut-VSA (Max-Conju),Fun_PEOE-Charge_Sum,Fun_LogP_Sum,Fun_MR_Sum,Fun_PEOE-Charge_Mean,Fun_LogP_Mean,Fun_MR_Mean,Fun_PEOE-Charge_Std,Fun_LogP_Std,Fun_MR_Std,Fun_PEOE-Charge_Max,Fun_LogP_Max,Fun_MR_Max,Fun_PEOE-Charge_Min,Fun_LogP_Min,Fun_MR_Min,Fun_PEOE-Charge_Delta,Fun_LogP_Delta,Fun_MR_Delta,Mid-Fun_PEOE-Charge_Sum,Mid-Fun_LogP_Sum,Mid-Fun_MR_Sum,Mid-Fun_PEOE-Charge_Mean,Mid-Fun_LogP_Mean,Mid-Fun_MR_Mean,Mid-Fun_PEOE-Charge_Std,Mid-Fun_LogP_Std,Mid-Fun_MR_Std,Mid-Fun_PEOE-Charge_Max,Mid-Fun_LogP_Max,Mid-Fun_MR_Max,Mid-Fun_PEOE-Charge_Min,Mid-Fun_LogP_Min,Mid-Fun_MR_Min,Mid-Fun_PEOE-Charge_Delta,Mid-Fun_LogP_Delta,Mid-Fun_MR_Delta,Conju_PEOE-Charge_Sum,Conju_LogP_Sum,Conju_MR_Sum,Conju_PEOE-Charge_Mean,Conju_LogP_Mean,Conju_MR_Mean,Conju_PEOE-Charge_Std,Conju_LogP_Std,Conju_MR_Std,Conju_PEOE-Charge_Max,Conju_LogP_Max,Conju_MR_Max,Conju_PEOE-Charge_Min,Conju_LogP_Min,Conju_MR_Min,Conju_PEOE-Charge_Delta,Conju_LogP_Delta,Conju_MR_Delta
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
2,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.120672631,1.0258,33.1295,-0.280168158,0.25645,8.282375,0.214779928,0.661605266,9.685673772,0.086341987,1.3964,24.646,-0.462406518,-0.2338,1.085,0.548748505,1.6302,23.561,-1.029321401,0.8604,38.358,-0.343107134,0.2868,12.786,0.041303263,0.62295453,13.02667468,-0.2847133,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.088839514,1.3964,29.8745,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0,-0.2847133,1.1626,30.9595,-0.2847133,1.1626,30.9595,0,0,0
1.695238095,9,116.075,0.897222222,5,0,1.180555556,114.7492214,-0.836846616,1.0751,36.8335,-0.167369323,0.21502,7.3667,0.290676653,0.535984068,8.438237918,0.269656901,1.2513,23.748,-0.457198825,-0.2338,1.085,0.726855727,1.4851,22.663,-0.47504556,1.1041,46.664,-0.15834852,0.368033333,15.55466667,0.156478628,0.596821282,14.09539679,-0.006095173,1.2119,34.6635,-0.373552619,-0.0684,1.085,0.367457446,1.2803,33.5785,-0.275752074,1.0175,30.0615,-0.275752074,1.0175,30.0615,0,0,0,-0.275752074,1.0175,30.0615,-0.275752074,1.0175,30.0615,0,0,0
1.741758242,8,100.076,0.5095,5,0,1.142857143,116.1490897,-0.472948093,1.1626,30.9595,-0.157649364,0.387533333,10.31983333,0.167892218,0.714474732,10.27039229,0.035865032,1.3964,24.646,-0.373552814,-0.1654,1.085,0.409417846,1.5618,23.561,-0.472948093,1.1626,30.9595,-0.236474046,0.5813,15.47975,0.137078768,0.6497,14.39475,-0.099395279,1.231,29.8745,-0.373552814,-0.0684,1.085,0.274157535,1.2994,28.7895,-0.099395279,1.231,29.8745,-0.099395279,1.231,29.8745,0,0,0,-0.099395279,1.231,29.8745,-0.099395279,1.231,29.8745,0,0,0
1.647435897,8,100.076,0.5095,5,0,1.142857143,130.6066991,-0.379635326,1.2856,32.0165,-0.126545109,0.428533333,10.67216667,0.177030487,0.684467391,10.1065099,0.032315285,1.3964,24.646,-0.373552814,-0.0684,1.085,0.405868099,1.4648,23.561,-0.379635326,1.2856,32.0165,-0.189817663,0.6428,16.00825,0.183735151,0.7112,14.92325,-0.006082512,1.354,30.9315,-0.373552814,-0.0684,1.085,0.367470302,1.4224,29.8465,-0.006082512,1.354,30.9315,-0.006082512,1.354,30.9315,0,0,0,-0.006082512,1.354,30.9315,-0.006082512,1.354,30.9315,0,0,0
1.647435897,8,98.084,0.2605,5,0,1.142857143,135.6319796,-0.379636054,1.34478,31.344,-0.126545351,0.44826,10.448,0.189588558,0.671337472,10.20826786,0.087270166,1.3964,24.646,-0.373552808,-0.0684,1.085,0.460822974,1.4648,23.561,-0.379636054,1.34478,31.344,-0.189818027,0.67239,15.672,0.183734781,0.74079,14.587,-0.006083246,1.41318,30.259,-0.373552808,-0.0684,1.085,0.367469562,1.48158,29.174,-0.006083246,1.41318,30.259,-0.006083246,1.41318,30.259,0,0,0,-0.006083246,1.41318,30.259,-0.006083246,1.41318,30.259,0,0,0
1.804761905,7,104.133,2.876142857,4,0,1,90.51253719,-0.37963596,0.8766,39.7388,-0.09490899,0.21915,9.9347,0.232106564,0.773104141,8.484646084,0.163489861,1.4497,23.81,-0.373552809,-0.6702,1.085,0.53704267,2.1199,22.725,-0.658756188,1.1514,87.3124,-0.164689047,0.28785,21.8281,0.134019006,0.597623504,14.84088851,-0.006083151,0.945,38.6538,-0.373552809,-0.5047,1.085,0.367469658,1.4497,37.5688,0.278461855,1.4473,31.175,0.278461855,1.4473,31.175,0,0,0,0.278461855,1.4473,31.175,0.278461855,1.4473,31.175,0,0,0
1.804761905,6,72.066,0.011,3,0.666666667,0.9,84.29521408,-0.462172757,3.6558,37.531,-0.06602468,0.522257143,5.361571429,0.232211486,0.526316319,8.04013301,0.415886409,1.3964,24.646,-0.373552817,-0.0967,1.085,0.789439226,1.4931,23.561,-0.462172757,3.6558,37.531,-0.154057586,1.2186,12.51033333,0.158313994,1.073859081,12.90374649,-0.006082187,2.5603,30.546,-0.373552817,-0.0684,1.085,0.36747063,2.6287,29.461,0.076455566,1.3964,24.646,0.076455566,1.3964,24.646,0,0,0,0.076455566,1.3964,24.646,0.076455566,1.3964,24.646,0,0,0
1.507575758,7,91.064,1.009142857,4,0,1,105.1907705,-0.379638037,1.6122,26.587,-0.126546012,0.5374,8.862333333,0.241347121,0.54877393,10.98255084,0.200950974,1.2604,24.394,-0.373552792,-0.0684,1.085,0.574503765,1.3288,23.309,-0.379638037,1.6122,26.587,-0.189819019,0.8061,13.2935,0.183733773,0.8745,12.2085,-0.006085246,1.6806,25.502,-0.373552792,-0.0684,1.085,0.367467546,1.749,24.417,-0.006085246,1.6806,25.502,-0.006085246,1.6806,25.502,0,0,0,-0.006085246,1.6806,25.502,-0.006085246,1.6806,25.502,0,0,0
1.507575758,7,107.519,3.359857143,4,0,1,123.7588897,-0.379636318,2.1265,31.639,-0.126545439,0.708833333,10.54633333,0.186853987,0.642646582,10.19638489,0.078273306,1.5054,24.701,-0.373552806,-0.0684,1.085,0.451826112,1.5738,23.616,-0.379636318,2.1265,31.639,-0.189818159,1.06325,15.8195,0.183734647,1.13165,14.7345,-0.006083512,2.1949,30.554,-0.373552806,-0.0684,1.085,0.367469294,2.2633,29.469,-0.006083512,2.1949,30.554,-0.006083512,2.1949,30.554,0,0,0,-0.006083512,2.1949,30.554,-0.006083512,2.1949,30.554,0,0,0
